filename,case_id,image_id,class_id,class_name,x_center,y_center,width,height,x_center_abs,y_center_abs,width_abs,height_abs,area_abs
Case_15-12,Case_15,12,2,Tumor_nuclei,0.790809,0.053711,0.025735,0.048828,1075.50024,55.000064,34.9996,49.999872,1749.9755200512002
Case_15-12,Case_15,12,2,Tumor_nuclei,0.817279,0.067383,0.025735,0.033203,1111.49944,69.000192,34.9996,33.999872,1189.9819200512002
Case_15-12,Case_15,12,2,Tumor_nuclei,0.809559,0.103516,0.038235,0.037109,1101.00024,106.000384,51.9996,37.999616,1975.9648321536001
Case_15-12,Case_15,12,2,Tumor_nuclei,0.802574,0.138672,0.028676,0.035156,1091.50064,142.000128,38.99936,35.999744,1403.9669761638402
Case_15-12,Case_15,12,2,Tumor_nuclei,0.826471,0.133301,0.029412,0.030273,1124.00056,136.500224,40.00032,30.999552,1239.9919998566402
Case_15-12,Case_15,12,2,Tumor_nuclei,0.822794,0.168457,0.038235,0.045898,1118.99984,172.499968,51.9996,46.999552,2443.9579041792
Case_15-12,Case_15,12,2,Tumor_nuclei,0.847794,0.117188,0.035294,0.046875,1152.9998400000002,120.000512,47.99984,48.0,2303.99232
Case_15-12,Case_15,12,2,Tumor_nuclei,0.877941,0.094238,0.023529,0.049805,1193.99976,96.499712,31.999440000000003,51.00032,1631.9816798208003
Case_15-12,Case_15,12,2,Tumor_nuclei,0.847794,0.057129,0.038235,0.038086,1152.9998400000002,58.500096,51.9996,39.000064,2027.9877279744
Case_15-12,Case_15,12,2,Tumor_nuclei,0.911029,0.078125,0.035294,0.042969,1238.99944,80.0,47.99984,44.000256,2112.00524795904
Case_15-12,Case_15,12,2,Tumor_nuclei,0.961029,0.090332,0.029412,0.03418,1306.99944,92.499968,40.00032,35.00032,1400.0240001024001
Case_15-12,Case_15,12,2,Tumor_nuclei,0.928676,0.143555,0.029412,0.037109,1262.99936,147.00032,40.00032,37.999616,1519.99679987712
Case_15-12,Case_15,12,2,Tumor_nuclei,0.907353,0.166504,0.026471,0.041992,1234.00008,170.500096,36.00056,42.999808,1548.01716789248
Case_15-12,Case_15,12,2,Tumor_nuclei,0.896324,0.187012,0.025,0.03418,1219.00064,191.500288,34.0,35.00032,1190.01088
Case_15-12,Case_15,12,2,Tumor_nuclei,0.872059,0.213867,0.025,0.039062,1186.00024,218.999808,34.0,39.999488,1359.982592
Case_15-12,Case_15,12,2,Tumor_nuclei,0.891544,0.222168,0.022794,0.041992,1212.49984,227.500032,30.99984,42.999808,1332.98716803072
Case_15-12,Case_15,12,2,Tumor_nuclei,0.913971,0.222168,0.027941,0.041992,1243.00056,227.500032,37.99976,42.999808,1633.9823840460801
Case_15-12,Case_15,12,2,Tumor_nuclei,0.930147,0.23584,0.030882,0.030273,1264.99992,241.50016,41.99952,30.999552,1301.96630421504
Case_15-12,Case_15,12,4,Tubule,0.951838,0.163086,0.053676,0.087891,1294.49968,167.000064,72.99936,90.000384,6569.970431754239
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.729044,0.228516,0.021324,0.033203,991.4998400000001,234.000384,29.00064,33.999872,986.0180479180801
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.745221,0.234863,0.021324,0.024414,1013.5005600000001,240.499712,29.00064,24.999936,725.0141439590401
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.889706,0.277832,0.033824,0.036133,1210.00016,284.499968,46.00064,37.000192,1702.0325121228798
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.796324,0.311035,0.022059,0.022461,1083.00064,318.49984,30.000239999999998,23.000064,690.0074400153599
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.814338,0.324707,0.022794,0.030273,1107.49968,332.499968,30.99984,30.999552,960.98115207168
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.791912,0.346191,0.014706,0.024414,1077.0003199999999,354.499584,20.00016,24.999936,500.00271998976007
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.840074,0.367676,0.024265,0.032227,1142.50064,376.500224,33.0004,33.000448,1089.0279841791998
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.811765,0.404297,0.022059,0.041016,1104.0004,414.000128,30.000239999999998,42.000384,1260.0216000921598
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.988235,0.496094,0.023529,0.023438,1343.9995999999999,508.000256,31.999440000000003,24.000512,768.00294371328
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.956985,0.531738,0.036029,0.030273,1301.4995999999999,544.499712,48.99944,30.999552,1518.9606882508801
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.814338,0.45459,0.031618,0.043945,1107.49968,465.50016,43.00048,44.99968,1935.0078398464
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.830515,0.518555,0.063971,0.027344,1129.5004,531.00032,87.00056000000001,28.000256,2436.03795214336
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.699632,0.486328,0.027206,0.027344,951.4995200000001,497.999872,37.00016,28.000256,1036.01395204096
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.643015,0.534668,0.034559,0.020508,874.5004,547.500032,47.00024,21.000192,987.0140640460799
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.713603,0.515625,0.040441,0.029297,970.50008,528.0,54.999759999999995,30.000128,1649.99983996928
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.750368,0.523438,0.027206,0.019531,1020.50048,536.000512,37.00016,19.999744,739.99372795904
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.767647,0.519043,0.025,0.018555,1043.99992,531.500032,34.0,19.00032,646.0108799999999
Case_15-12,Case_15,12,5,Non_tubule,0.694853,0.540527,0.075,0.069336,945.00008,553.499648,102.0,71.000064,7242.006528
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.705147,0.362793,0.029412,0.040039,958.99992,371.500032,40.00032,40.999936,1640.01055997952
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.689338,0.374023,0.0375,0.039062,937.49968,382.999552,51.0,39.999488,2039.973888
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.696691,0.411133,0.028676,0.035156,947.4997599999999,421.000192,38.99936,35.999744,1403.9669761638402
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.665809,0.381836,0.030147,0.035156,905.50024,391.000064,40.99992,35.999744,1475.9866240204801
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.663235,0.43457,0.022059,0.037109,901.9996,444.99968,30.000239999999998,37.999616,1139.99759990784
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.641176,0.445801,0.033824,0.047852,871.9993599999999,456.500224,46.00064,49.000448,2254.05196828672
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.525735,0.385254,0.020588,0.049805,714.9996,394.500096,27.999679999999998,51.00032,1427.9926398976
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.547426,0.411621,0.027206,0.038086,744.4993599999999,421.499904,37.00016,39.000064,1443.00860801024
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.568015,0.395996,0.019853,0.045898,772.5004,405.499904,27.00008,46.999552,1268.9916639641601
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.550368,0.461426,0.019853,0.051758,748.5004799999999,472.500224,27.00008,53.000192,1431.00942401536
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.566176,0.474121,0.023529,0.049805,769.99936,485.499904,31.999440000000003,51.00032,1631.9816798208003
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.598529,0.442871,0.025,0.040039,813.9994399999999,453.499904,34.0,40.999936,1393.997824
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.479044,0.45459,0.027206,0.049805,651.4998400000001,465.50016,37.00016,51.00032,1887.0200000512002
Case_15-12,Case_15,12,3,Non_tumor_nuclei,0.509559,0.473145,0.029412,0.045898,693.00024,484.50048,40.00032,46.999552,1879.9971198566402
Case_16-01,Case_16,01,5,Non_tubule,0.096691,0.131348,0.043382,0.057617,131.49976,134.500352,58.99952,58.999808,3480.96035209216
Case_16-01,Case_16,01,5,Non_tubule,0.531618,0.087402,0.064706,0.067383,723.00048,89.499648,88.00016,69.000192,6072.0279360307195
Case_16-01,Case_16,01,5,Non_tubule,0.536029,0.196289,0.198529,0.150391,728.9994399999999,200.999936,269.99944,154.000384,41580.017439784955
Case_16-01,Case_16,01,5,Non_tubule,0.840074,0.083008,0.100735,0.164062,1142.50064,85.000192,136.99960000000002,167.999488,23015.862656204805
Case_16-01,Case_16,01,5,Non_tubule,0.839338,0.186523,0.084559,0.126953,1141.4996800000001,190.999552,115.00023999999999,129.999872,14950.01647996928
Case_16-01,Case_16,01,5,Non_tubule,0.910662,0.230469,0.109559,0.146484,1238.5003199999999,236.000256,149.00024,149.999616,22349.978783907838
Case_16-01,Case_16,01,5,Non_tubule,0.886765,0.345215,0.110294,0.161133,1206.0004000000001,353.50016,149.99984,165.000192,24750.002399969282
Case_16-01,Case_16,01,5,Non_tubule,0.969485,0.412598,0.061029,0.110352,1318.4996,422.500352,82.99943999999999,113.000448,9378.97390374912
Case_16-01,Case_16,01,5,Non_tubule,0.805882,0.393555,0.085294,0.140625,1095.99952,403.00032,115.99983999999999,144.0,16703.97696
Case_16-01,Case_16,01,5,Non_tubule,0.722059,0.435059,0.088235,0.12207,982.00024,445.500416,119.99959999999999,124.99968,14999.911600127998
Case_16-01,Case_16,01,5,Non_tubule,0.201838,0.578613,0.100735,0.141602,274.49968,592.499712,136.99960000000002,145.000448,19865.003375820805
Case_16-01,Case_16,01,5,Non_tubule,0.304412,0.638184,0.085294,0.125977,414.00032000000004,653.500416,115.99983999999999,129.000448,14964.03132792832
Case_16-01,Case_16,01,5,Non_tubule,0.140441,0.748047,0.066176,0.085938,190.99976,766.000128,89.99936,88.000512,7919.989759672319
Case_16-01,Case_16,01,5,Non_tubule,0.427574,0.621094,0.0625,0.082031,581.50064,636.000256,85.0,83.999744,7139.97824
Case_16-01,Case_16,01,5,Non_tubule,0.834926,0.642578,0.115441,0.199219,1135.49936,657.999872,156.99976,204.000256,32027.991231938562
Case_16-01,Case_16,01,5,Non_tubule,0.922794,0.628418,0.072059,0.131836,1254.99984,643.500032,98.00023999999999,135.000064,13230.03867201536
Case_16-01,Case_16,01,5,Non_tubule,0.842279,0.770996,0.121324,0.168945,1145.49944,789.499904,165.00064,172.99968,28545.057919795203
Case_16-01,Case_16,01,5,Non_tubule,0.53125,0.607422,0.061029,0.101562,722.5,622.000128,82.99943999999999,103.999488,8631.89926428672
Case_16-01,Case_16,01,5,Non_tubule,0.428309,0.763672,0.093382,0.113281,582.50024,782.000128,126.99952,115.999744,14731.91180812288
Case_16-01,Case_16,01,5,Non_tubule,0.513971,0.808105,0.092647,0.133789,699.00056,827.49952,125.99991999999999,136.999936,17261.980976005118
Case_16-01,Case_16,01,5,Non_tubule,0.5375,0.69873,0.041176,0.053711,731.0,715.49952,55.999359999999996,55.000064,3079.96838395904
Case_16-01,Case_16,01,5,Non_tubule,0.945221,0.9375,0.091912,0.125,1285.50056,960.0,125.00031999999999,128.0,16000.040959999998
Case_16-01,Case_16,01,5,Non_tubule,0.69375,0.871094,0.088971,0.134766,943.5,892.000256,121.00056,138.000384,16698.123744215038
Case_16-01,Case_16,01,5,Non_tubule,0.582721,0.958496,0.083088,0.083008,792.5005600000001,981.499904,112.99968,85.000192,9604.99449593856
Case_16-01,Case_16,01,5,Non_tubule,0.337868,0.927734,0.174265,0.144531,459.50048,949.999616,237.0004,147.999744,35075.9985278976
Case_16-01,Case_16,01,4,Tubule,0.105147,0.315918,0.107353,0.135742,142.99992,323.500032,146.00008,138.999808,20293.98308798464
Case_16-01,Case_16,01,4,Tubule,0.670956,0.308105,0.056618,0.077148,912.50016,315.49952,77.00048,78.999552,6083.0034237849595
Case_16-01,Case_16,01,4,Tubule,0.365809,0.455078,0.041912,0.113281,497.50024,465.999872,57.000319999999995,115.999744,6612.0225279180795
Case_16-01,Case_16,01,4,Tubule,0.660662,0.626465,0.074265,0.15332,898.50032,641.50016,101.0004,156.99968,15857.030479872
Case_16-01,Case_16,01,4,Tubule,0.580882,0.74707,0.030882,0.058594,789.99952,764.99968,41.99952,60.000256,2519.9819518771196
Case_16-01,Case_16,01,1,Apoptosis,0.329412,0.458008,0.045588,0.089844,448.00032,469.000192,61.99968,92.000256,5703.98643191808
Case_16-01,Case_16,01,2,Tumor_nuclei,0.292279,0.021484,0.027206,0.041016,397.49944,21.999616,37.00016,42.000384,1554.02092806144
Case_16-01,Case_16,01,2,Tumor_nuclei,0.181618,0.208008,0.025,0.035156,247.00048,213.000192,34.0,35.999744,1223.991296
Case_16-01,Case_16,01,2,Tumor_nuclei,0.092279,0.243652,0.031618,0.038086,125.49943999999999,249.499648,43.00048,39.000064,1677.0214720307201
Case_16-01,Case_16,01,2,Tumor_nuclei,0.0625,0.271484,0.026471,0.035156,85.0,277.999616,36.00056,35.999744,1296.01094385664
Case_16-01,Case_16,01,2,Tumor_nuclei,0.041176,0.309082,0.019118,0.026367,55.999359999999996,316.499968,26.00048,26.999808,702.00796790784
Case_16-01,Case_16,01,2,Tumor_nuclei,0.272426,0.239258,0.027206,0.039062,370.49936,245.000192,37.00016,39.999488,1479.98745591808
Case_16-01,Case_16,01,2,Tumor_nuclei,0.3125,0.224609,0.033824,0.039062,425.0,229.999616,46.00064,39.999488,1840.0020476723198
Case_16-01,Case_16,01,2,Tumor_nuclei,0.242279,0.306641,0.043382,0.03125,329.49944,314.000384,58.99952,32.0,1887.98464
Case_16-01,Case_16,01,2,Tumor_nuclei,0.182721,0.323242,0.028676,0.039062,248.50055999999998,330.999808,38.99936,39.999488,1559.95443232768
Case_16-01,Case_16,01,2,Tumor_nuclei,0.15625,0.357422,0.028676,0.037109,212.5,366.000128,38.99936,37.999616,1481.9607042457603
Case_16-01,Case_16,01,2,Tumor_nuclei,0.123162,0.403809,0.030147,0.040039,167.50032,413.500416,40.99992,40.999936,1680.9940960051201
Case_16-01,Case_16,01,2,Tumor_nuclei,0.075,0.464355,0.023529,0.030273,102.0,475.49952,31.999440000000003,30.999552,991.9683042508801
Case_16-01,Case_16,01,3,Non_tumor_nuclei,0.306985,0.300293,0.033088,0.022461,417.4996,307.500032,44.99968,23.000064,1034.99551997952
Case_16-01,Case_16,01,2,Tumor_nuclei,0.024632,0.376465,0.034559,0.030273,33.499520000000004,385.50016,47.00024,30.999552,1456.98638389248
Case_16-01,Case_16,01,2,Tumor_nuclei,0.0125,0.405273,0.023529,0.029297,17.0,414.999552,31.999440000000003,30.000128,959.9872959283201
Case_16-01,Case_16,01,2,Tumor_nuclei,0.027941,0.469727,0.022059,0.037109,37.99976,481.000448,30.000239999999998,37.999616,1139.99759990784
Case_16-01,Case_16,01,2,Tumor_nuclei,0.049632,0.447266,0.021324,0.035156,67.49952,458.000384,29.00064,35.999744,1044.0156158361601
Case_16-01,Case_16,01,3,Non_tumor_nuclei,0.15,0.504395,0.033824,0.022461,204.0,516.50048,46.00064,23.000064,1058.0176640409597
Case_16-01,Case_16,01,2,Tumor_nuclei,0.271324,0.439941,0.033824,0.032227,369.00064000000003,450.499584,46.00064,33.000448,1518.04172828672
Case_16-01,Case_16,01,2,Tumor_nuclei,0.234559,0.474121,0.023529,0.030273,319.00023999999996,485.499904,31.999440000000003,30.999552,991.9683042508801
Case_16-01,Case_16,01,2,Tumor_nuclei,0.214706,0.493164,0.026471,0.029297,292.00016,504.999936,36.00056,30.000128,1080.02140807168
Case_16-01,Case_16,01,2,Tumor_nuclei,0.255147,0.519531,0.022059,0.035156,346.99992000000003,531.999744,30.000239999999998,35.999744,1080.0009599385598
Case_16-01,Case_16,01,3,Non_tumor_nuclei,0.037868,0.978516,0.044853,0.027344,51.500479999999996,1002.000384,61.00008,28.000256,1708.01785602048
Case_16-01,Case_16,01,2,Tumor_nuclei,0.238603,0.920898,0.021324,0.033203,324.50008,942.999552,29.00064,33.999872,986.0180479180801
Case_16-01,Case_16,01,2,Tumor_nuclei,0.261029,0.870117,0.022059,0.046875,354.99944,890.999808,30.000239999999998,48.0,1440.01152
Case_16-01,Case_16,01,2,Tumor_nuclei,0.236397,0.874023,0.018382,0.046875,321.49992,894.999552,24.99952,48.0,1199.97696
Case_16-01,Case_16,01,2,Tumor_nuclei,0.220956,0.876465,0.018382,0.053711,300.50016,897.50016,24.99952,55.000064,1374.97519996928
Case_16-01,Case_16,01,2,Tumor_nuclei,0.188971,0.723145,0.025,0.038086,257.00056,740.50048,34.0,39.000064,1326.002176
Case_16-01,Case_16,01,2,Tumor_nuclei,0.207721,0.748047,0.021324,0.044922,282.50056,766.000128,29.00064,46.000128,1334.03315208192
Case_16-01,Case_16,01,2,Tumor_nuclei,0.229412,0.766602,0.030882,0.041016,312.00032,785.000448,41.99952,42.000384,1763.9959678156797
Case_16-01,Case_16,01,2,Tumor_nuclei,0.253309,0.790039,0.028676,0.039062,344.50024,808.999936,38.99936,39.999488,1559.95443232768
Case_16-01,Case_16,01,2,Tumor_nuclei,0.19375,0.79541,0.021324,0.03418,263.5,814.49984,29.00064,35.00032,1015.0316802048001
Case_16-01,Case_16,01,2,Tumor_nuclei,0.206985,0.815918,0.024265,0.038086,281.4996,835.500032,33.0004,39.000064,1287.0177120256
Case_16-01,Case_16,01,2,Tumor_nuclei,0.166544,0.824707,0.036029,0.032227,226.49984,844.499968,48.99944,33.000448,1617.0034717491199
Case_16-01,Case_16,01,2,Tumor_nuclei,0.133088,0.848145,0.035294,0.03418,180.99968,868.50048,47.99984,35.00032,1680.0097599488001
Case_16-01,Case_16,01,2,Tumor_nuclei,0.105882,0.873535,0.033824,0.030273,143.99952000000002,894.49984,46.00064,30.999552,1425.9992317132799
Case_16-01,Case_16,01,2,Tumor_nuclei,0.027206,0.803711,0.033824,0.03125,37.00016,823.000064,46.00064,32.0,1472.02048
Case_16-01,Case_16,01,2,Tumor_nuclei,0.010294,0.823242,0.019118,0.039062,13.999839999999999,842.999808,26.00048,39.999488,1040.00588775424
Case_16-01,Case_16,01,2,Tumor_nuclei,0.021324,0.875977,0.026471,0.041016,29.00064,897.000448,36.00056,42.000384,1512.0373442150399
Case_16-01,Case_16,01,2,Tumor_nuclei,0.050368,0.849121,0.025735,0.040039,68.50048000000001,869.499904,34.9996,40.999936,1434.9813600256
Case_16-01,Case_16,01,2,Tumor_nuclei,0.057721,0.882324,0.0375,0.036133,78.50056000000001,903.499776,51.0,37.000192,1887.0097919999998
Case_16-01,Case_16,01,2,Tumor_nuclei,0.039706,0.927246,0.038235,0.036133,54.00016,949.499904,51.9996,37.000192,1923.9951839231999
Case_16-01,Case_16,01,2,Tumor_nuclei,0.075368,0.737793,0.022794,0.02832,102.50048000000001,755.500032,30.99984,28.99968,898.9854400512
Case_16-01,Case_16,01,2,Tumor_nuclei,0.411765,0.883301,0.022059,0.036133,560.0004,904.500224,30.000239999999998,37.000192,1110.0146400460799
Case_16-01,Case_16,01,2,Tumor_nuclei,0.415441,0.92041,0.019118,0.030273,564.99976,942.49984,26.00048,30.999552,806.00323178496
Case_16-01,Case_16,01,2,Tumor_nuclei,0.427574,0.95752,0.021324,0.03418,581.50064,980.50048,29.00064,35.00032,1015.0316802048001
Case_16-01,Case_16,01,2,Tumor_nuclei,0.520956,0.964355,0.021324,0.03418,708.5001599999999,987.49952,29.00064,35.00032,1015.0316802048001
Case_16-01,Case_16,01,2,Tumor_nuclei,0.552941,0.771973,0.029412,0.043945,751.99976,790.500352,40.00032,44.99968,1800.0015998976
Case_16-01,Case_16,01,2,Tumor_nuclei,0.654779,0.774414,0.025735,0.039062,890.49944,792.999936,34.9996,39.999488,1399.9660802048
Case_16-01,Case_16,01,2,Tumor_nuclei,0.647794,0.721191,0.030882,0.032227,880.99984,738.499584,41.99952,33.000448,1386.0029757849597
Case_16-01,Case_16,01,2,Tumor_nuclei,0.586029,0.708984,0.027941,0.025391,796.99944,725.999616,37.99976,26.000384,988.00835190784
Case_16-01,Case_16,01,2,Tumor_nuclei,0.445588,0.665527,0.030882,0.041992,605.99968,681.499648,41.99952,42.999808,1805.97129609216
Case_16-01,Case_16,01,2,Tumor_nuclei,0.455515,0.694336,0.022794,0.03125,619.5004,711.000064,30.99984,32.0,991.99488
Case_16-01,Case_16,01,2,Tumor_nuclei,0.471691,0.672852,0.027206,0.041016,641.49976,689.000448,37.00016,42.000384,1554.02092806144
Case_16-01,Case_16,01,2,Tumor_nuclei,0.486397,0.627441,0.030147,0.040039,661.4999200000001,642.499584,40.99992,40.999936,1680.9940960051201
Case_16-01,Case_16,01,2,Tumor_nuclei,0.390441,0.597656,0.038235,0.039062,530.9997599999999,611.999744,51.9996,39.999488,2079.9573762048
Case_16-01,Case_16,01,2,Tumor_nuclei,0.584559,0.586426,0.022059,0.040039,795.0002400000001,600.500224,30.000239999999998,40.999936,1230.0079199846398
Case_16-01,Case_16,01,2,Tumor_nuclei,0.606985,0.56543,0.033088,0.042969,825.4996,579.00032,44.99968,44.000256,1979.9974399180799
Case_16-01,Case_16,01,2,Tumor_nuclei,0.646691,0.54834,0.027206,0.02832,879.49976,561.50016,37.00016,28.99968,1072.9927999488
Case_16-01,Case_16,01,2,Tumor_nuclei,0.418015,0.541992,0.027206,0.039062,568.5004,554.999808,37.00016,39.999488,1479.98745591808
Case_16-01,Case_16,01,2,Tumor_nuclei,0.390441,0.520508,0.033824,0.056641,530.9997599999999,533.000192,46.00064,58.000384,2668.0547842457595
Case_16-01,Case_16,01,2,Tumor_nuclei,0.422059,0.485352,0.020588,0.033203,574.0002400000001,497.000448,27.999679999999998,33.999872,951.98553604096
Case_16-01,Case_16,01,2,Tumor_nuclei,0.415441,0.456543,0.020588,0.040039,564.99976,467.500032,27.999679999999998,40.999936,1147.98508802048
Case_16-01,Case_16,01,2,Tumor_nuclei,0.430147,0.421387,0.027941,0.03418,584.99992,431.500288,37.99976,35.00032,1330.0037599232
Case_16-01,Case_16,01,2,Tumor_nuclei,0.383088,0.401367,0.025,0.027344,520.99968,410.999808,34.0,28.000256,952.008704
Case_16-01,Case_16,01,2,Tumor_nuclei,0.415441,0.341309,0.025,0.041992,564.99976,349.500416,34.0,42.999808,1461.993472
Case_16-01,Case_16,01,2,Tumor_nuclei,0.417279,0.296387,0.028676,0.032227,567.49944,303.500288,38.99936,33.000448,1286.99635171328
Case_16-01,Case_16,01,2,Tumor_nuclei,0.458456,0.324219,0.036029,0.03125,623.5001599999999,332.000256,48.99944,32.0,1567.98208
Case_16-01,Case_16,01,2,Tumor_nuclei,0.463235,0.359375,0.026471,0.041016,629.9996,368.0,36.00056,42.000384,1512.0373442150399
Case_16-01,Case_16,01,2,Tumor_nuclei,0.439338,0.355469,0.022794,0.029297,597.49968,364.000256,30.99984,30.000128,929.9991679795199
Case_16-01,Case_16,01,2,Tumor_nuclei,0.442647,0.386719,0.035294,0.029297,601.99992,396.000256,47.99984,30.000128,1440.00134397952
Case_16-01,Case_16,01,2,Tumor_nuclei,0.618382,0.290527,0.027941,0.045898,840.99952,297.499648,37.99976,46.999552,1785.97169610752
Case_16-01,Case_16,01,2,Tumor_nuclei,0.624632,0.328613,0.025735,0.038086,849.49952,336.499712,34.9996,39.000064,1364.9866399744
Case_16-01,Case_16,01,2,Tumor_nuclei,0.65,0.372559,0.022059,0.038086,884.0,381.500416,30.000239999999998,39.000064,1170.01128001536
Case_16-01,Case_16,01,2,Tumor_nuclei,0.391176,0.038574,0.027941,0.030273,531.99936,39.499776,37.99976,30.999552,1177.9755361075202
Case_16-01,Case_16,01,2,Tumor_nuclei,0.710662,0.050293,0.030147,0.040039,966.50032,51.500032,40.99992,40.999936,1680.9940960051201
Case_16-01,Case_16,01,2,Tumor_nuclei,0.741544,0.069824,0.027206,0.032227,1008.49984,71.499776,37.00016,33.000448,1221.02185607168
Case_16-01,Case_16,01,2,Tumor_nuclei,0.757721,0.115234,0.033088,0.039062,1030.50056,117.999616,44.99968,39.999488,1799.96416016384
Case_16-01,Case_16,01,2,Tumor_nuclei,0.746324,0.204102,0.022059,0.041016,1015.00064,209.000448,30.000239999999998,42.000384,1260.0216000921598
Case_16-01,Case_16,01,2,Tumor_nuclei,0.767279,0.200195,0.028676,0.035156,1043.49944,204.99968,38.99936,35.999744,1403.9669761638402
Case_16-01,Case_16,01,2,Tumor_nuclei,0.730515,0.291504,0.031618,0.02832,993.5004,298.500096,43.00048,28.99968,1247.0001598464003
Case_16-01,Case_16,01,2,Tumor_nuclei,0.708824,0.322266,0.027941,0.042969,964.00064,330.000384,37.99976,44.000256,1671.99916793856
Case_16-01,Case_16,01,2,Tumor_nuclei,0.966912,0.282715,0.022059,0.038086,1315.00032,289.50016,30.000239999999998,39.000064,1170.01128001536
Case_16-01,Case_16,01,2,Tumor_nuclei,0.953309,0.317383,0.028676,0.042969,1296.5002399999998,325.000192,38.99936,44.000256,1715.9818238361602
Case_16-01,Case_16,01,2,Tumor_nuclei,0.976103,0.325195,0.015441,0.044922,1327.50008,332.99968,20.99976,46.000128,965.9916479692798
Case_16-01,Case_16,01,2,Tumor_nuclei,0.940074,0.469238,0.033088,0.020508,1278.50064,480.499712,44.99968,21.000192,945.0019199385599
Case_16-01,Case_16,01,2,Tumor_nuclei,0.927941,0.489258,0.022059,0.023438,1261.99976,501.000192,30.000239999999998,24.000512,720.02112012288
Case_16-01,Case_16,01,2,Tumor_nuclei,0.964338,0.495605,0.025735,0.040039,1311.4996800000001,507.49952,34.9996,40.999936,1434.9813600256
Case_16-01,Case_16,01,2,Tumor_nuclei,0.967279,0.529785,0.028676,0.030273,1315.49944,542.49984,38.99936,30.999552,1208.96268828672
Case_16-01,Case_16,01,2,Tumor_nuclei,0.990441,0.556152,0.019118,0.036133,1346.99976,569.499648,26.00048,37.000192,962.02275209216
Case_16-01,Case_16,01,2,Tumor_nuclei,0.847059,0.498535,0.022059,0.032227,1152.00024,510.49984,30.000239999999998,33.000448,990.0213601075199
Case_16-01,Case_16,01,2,Tumor_nuclei,0.853676,0.529785,0.020588,0.026367,1160.99936,542.49984,27.999679999999998,26.999808,755.98598406144
Case_16-01,Case_16,01,2,Tumor_nuclei,0.820221,0.511719,0.025735,0.042969,1115.50056,524.000256,34.9996,44.000256,1539.9913598976
Case_16-01,Case_16,01,2,Tumor_nuclei,0.792647,0.526367,0.023529,0.037109,1077.99992,538.999808,31.999440000000003,37.999616,1215.9664322150402
Case_16-01,Case_16,01,2,Tumor_nuclei,0.716544,0.549805,0.031618,0.039062,974.49984,563.00032,43.00048,39.999488,1719.99718375424
Case_16-01,Case_16,01,2,Tumor_nuclei,0.718382,0.593262,0.038235,0.038086,976.99952,607.500288,51.9996,39.000064,2027.9877279744
Case_16-01,Case_16,01,2,Tumor_nuclei,0.772794,0.561035,0.025,0.040039,1050.99984,574.49984,34.0,40.999936,1393.997824
Case_16-01,Case_16,01,2,Tumor_nuclei,0.799265,0.550293,0.025,0.032227,1087.0004,563.500032,34.0,33.000448,1122.015232
Case_16-01,Case_16,01,2,Tumor_nuclei,0.815809,0.563477,0.022794,0.025391,1109.50024,577.000448,30.99984,26.000384,806.00774393856
Case_16-01,Case_16,01,2,Tumor_nuclei,0.834191,0.54248,0.025735,0.03418,1134.49976,555.49952,34.9996,35.00032,1224.997199872
Case_16-01,Case_16,01,2,Tumor_nuclei,0.794118,0.583008,0.023529,0.03125,1080.00048,597.000192,31.999440000000003,32.0,1023.9820800000001
Case_16-01,Case_16,01,2,Tumor_nuclei,0.769853,0.598633,0.022059,0.037109,1047.00008,613.000192,30.000239999999998,37.999616,1139.99759990784
Case_16-01,Case_16,01,2,Tumor_nuclei,0.710294,0.623535,0.020588,0.030273,965.99984,638.49984,27.999679999999998,30.999552,867.97753614336
